word,ipa_syl_1,ipa_syl_2,ipa_syl_3,ipa_syl_4,ipa_syl_5,ipa_syl_6
allene,ˈæ,ˌlin
alleyne,ˈæ,ˌleɪn
allgood,ˈɔl,ˌɡʊd
allied,ˈæ,ˌlaɪd
allnet,ˈɔl,ˌnɛt
alloy,ˈæ,ˌlɔɪ
alloys,ˈæ,ˌlɔɪz
allport,ˈɔl,ˌpɔrt
allsbrook,ˈɔlz,ˌbrʊk
allshouse,ˈɔl,ˌzhaʊs
allsop,ˈɔl,ˌsɑp
allsopp,ˈɔl,ˌsɑp
allspice,ˈɔl,ˌspaɪs
allstate,ˈɔl,ˌsteɪt
alltel,ˈɔl,ˌtɛl
alltime,ˈɔl,ˌtaɪm
alltop,ˈɔl,ˌtɑp
allwaste,ˈɔl,ˌweɪst
allweiss,ˈɑl,ˌwis
almost,ˈɔl,ˌmoʊst
aloe,ˈæ,ˌloʊ
alpine,ˈæl,ˌpaɪn
alright,ˌɔl,ˈraɪt
altfest,ˈɑl,ˌtfɛst
although,ˌɔl,ˈðoʊ
althouse,ˈɔl,ˌthaʊs
altos,ˈɔl,ˌtoʊs
alvare,ˌæl,ˈveɪr
alvite,ˈæl,ˌvaɪt
always,ˈɔl,ˌweɪz
alwine,ˈæl,ˌwaɪn
am,ˈeɪ,ˈɛm
ambase,ˈæm,ˌbeɪs
ambrose,ˈæm,ˌbroʊz
ambush,ˈæm,ˌbʊʃ
ambushed,ˈæm,ˌbʊʃt
amcast,ˈæm,ˌkæst
amcole,ˈæm,ˌkoʊl
amcor,ˈæm,ˌkɔr
amcore,ˈæm,ˌkɔr
amdahl,ˈæm,ˌdɑl
amdec,ˈæm,ˌdɛk
amex,ˈæ,ˌmɛks
amit,ˌɑ,ˈmit
ammo,ˈæ,ˌmoʊ
ampex,ˈæm,ˌpɛks
amsbaugh,ˈæm,ˌzbɔ
amsouth,ˈæm,ˌsaʊθ
amstar,ˈæm,ˌstɑr
amstrad,ˈæms,ˌtræd
amtech,ˈæm,ˌtɛk
amtrack,ˈæm,ˌtræk
amway,ˈæm,ˌweɪ
andrade,ˈæn,ˌdreɪd
andre,ˈɑn,ˌdreɪ
andrei,ˈæn,ˌdreɪ
andrews,ˈæn,ˌdruz
android,ˈæn,ˌdrɔɪd
androids,ˈæn,ˌdrɔɪdz
andrzej,ˈɑn,ˌdreɪ
annex,ˈæ,ˌnɛks
anode,ˈæ,ˌnoʊd
anodes,ˈæ,ˌnoʊdz
ansaid,ˈæn,ˌseɪd
ansell,ˈæn,ˌsɛl
ansett,ˈæn,ˌsɛt
anspach,ˈæn,ˌspɑk
anstead,ˈæn,ˌstɛd
antec,ˈæn,ˌtɛk
anthill,ˈæn,ˌthɪl
anthills,ˈæn,ˌthɪlz
anton,ˈæn,ˌtɔn
antoon,ˌæn,ˈtun
antwine,ˈæn,ˌtwaɪn
aoun,ˌaʊ,ˈun
apec,ˈeɪ,ˌpɛk
apelike,ˈeɪp,ˌlaɪk
apex,ˈeɪ,ˌpɛks
apstar,ˈæp,ˌstɑr
arbaugh,ˈɑr,ˌbɔ
arcane,ˌɑr,ˈkeɪn
archbold,ˈɑr,ˌtʃboʊld
archduke,ˈɑr,ˌtʃduk
archive,ˈɑr,ˌkaɪv
archives,ˈɑr,ˌkaɪvz
archway,ˈɑr,ˌtʃweɪ
ardene,ˈɑr,ˌdin
ardmore,ˈɑr,ˌdmɔr
ardolph,ˈɑr,ˌdoʊlf
ardshiel,ˈɑr,ˌdʃil
argon,ˈɑr,ˌɡɑn
argonne,ˈɑr,ˌɡɑn
argyle,ˈɑr,ˌɡaɪl
arkwright,ˈɑr,ˌkraɪt
arlene,ˈɑr,ˌlin
arlette,ˌɑr,ˈlɛt
arline,ˈɑr,ˌlaɪn
arlyne,ˈɑr,ˌlaɪn
armand,ˌɑr,ˈmɑnd
armband,ˈɑr,ˌmbænd
armbands,ˈɑr,ˌmbændz
armchair,ˈɑr,ˌmtʃɛr
armchairs,ˈɑr,ˌmtʃɛrz
armco,ˈɑr,ˌmkoʊ
armfield,ˈɑr,ˌmfild
armold,ˈɑr,ˌmoʊld
armpit,ˈɑr,ˌmpɪt
armpits,ˈɑr,ˌmpɪts
armrest,ˈɑr,ˌmrɛst
armrests,ˈɑr,ˌmrɛsts
armstead,ˈɑrm,ˌstɛd
armstrad,ˈɑrm,ˌstræd
armstrong,ˈɑrm,ˌstrɑŋ
armtec,ˈɑr,ˌmtɛk
armtek,ˈɑr,ˌmtɛk
armwood,ˈɑr,ˌmwʊd
arnault,ˌɑr,ˈnoʊ
arnaz,ˌɑr,ˈnɛz
arnelle,ˌɑr,ˈnɛl
arnhold,ˈɑr,ˌnhoʊld
arnholt,ˈɑr,ˌnhoʊlt
arnwine,ˈɑr,ˌnwaɪn
arrupe,ˈæ,ˌrup
arsdale,ˈɑr,ˌzdeɪl
artcarve,ˈɑr,ˌtkɑrv
artcarved,ˈɑr,ˌtkɑrvd
arton,ˈɑr,ˌtɑn
artsy,ˈɑr,ˈtsi
artwork,ˈɑr,ˌtwɝk
artworks,ˈɑr,ˌtwɝks
arwood,ˈɑr,ˌwʊd
arzate,ˈɑr,ˌzeɪt
asap,ˈeɪ,ˈɛ,ˈseɪ,ˈpi
ascap,ˈæs,ˌkæp
ascot,ˈæs,ˌkɑt
asea,ˈeɪ,ˈɛ,ˈsi,ˈeɪ
ashare,ˈæ,ˌʃɛr
ashbaugh,ˈæʃ,ˌbɔ
ashbrook,ˈæʃ,ˌbrʊk
ashcraft,ˈæʃ,ˌkræft
ashcreek,ˌæʃ,ˈkrik
ashcroft,ˈæʃ,ˌkrɔft
ashdown,ˈæʃ,ˌdaʊn
asheville,ˈæʃ,ˌvɪl
ashline,ˈæʃ,ˌlaɪn
ashlock,ˈæʃ,ˌlɑk
ashmead,ˈæʃ,ˌmid
ashtray,ˈæʃ,ˌtreɪ
ashtrays,ˈæʃ,ˌtreɪz
ashville,ˈæʃ,ˌvɪl
ashwell,ˈæʃ,ˌwɛl
ashwood,ˈæʃ,ˌwʊd
ashworth,ˈæʃ,ˌwɝθ
aspect,ˈæs,ˌpɛkt
aspects,ˈæs,ˌpɛkts
asphalt,ˈæs,ˌfɔlt
asset,ˈæ,ˌsɛt
assets,ˈæ,ˌsɛts
atek,ˈeɪ,ˌtɛk
athlete,ˈæθ,ˌlit
athletes,ˈæθ,ˌlits
atoll,ˈæ,ˌtɑl
attwood,ˈæt,ˌwʊd
attwoods,ˈæt,ˌwʊdz
atwood,ˈæt,ˌwʊd
aucott,ˈɔ,ˌkɑt
auerback,ˈaʊr,ˌbæk
auyeung,ˈaʊ,ˌjuŋ
avdel,ˈæv,ˌdɛl
ave,ˈɑ,ˌveɪ
avmark,ˈæv,ˌmɑrk
avnet,ˈæv,ˌnɛt
avtex,ˈæv,ˌtɛks
awacs,ˈeɪ,ˌwæks
aways,ˈeɪ,ˌweɪz
awestruck,ˈɑs,ˌtrʌk
axline,ˈæk,ˌslaɪn
axon,ˈæk,ˌsɑn
axons,ˈæk,ˌsɑnz
aydar,ˈaɪ,ˌdɑr
aykroyd,ˈeɪk,ˌrɔɪd
aylwin,ˈaɪl,ˌwɪn
ayyad,ˌaɪ,ˈɑd
ayyash,ˈaɪ,ˌjæʃ
azides,ˈæ,ˌzaɪdz
azmeer,ˈæz,ˌmɪr
aztec,ˈæz,ˌtɛk
aztecs,ˈæz,ˌtɛks
babar,ˌbɑ,ˈbɑr
backache,ˈbæ,ˌkeɪk
backaches,ˈbæ,ˌkeɪks
backbite,ˈbæk,ˌbaɪt
backboard,ˈbæk,ˌbɔd
backboards,ˈbæk,ˌbɔdz
backbone,ˈbæk,ˌboʊn
backbones,ˈbæk,ˌboʊnz
backdate,ˈbæk,ˌdeɪt
backdates,ˈbæk,ˌdeɪts
backdoor,ˈbæk,ˌdɔr
backdoors,ˈbæk,ˌdɔrz
backdrop,ˈbæk,ˌdrɑp
backdrops,ˈbæk,ˌdrɑps
backend,ˌbæ,ˈkɛnd
backends,ˌbæ,ˈkɛndz
backfield,ˈbæk,ˌfild
backfields,ˈbæk,ˌfildz
backfire,ˈbæk,ˌfaɪr
background,ˈbæk,ˌɡraʊnd
backgrounds,ˈbæk,ˌɡraʊndz
backhand,ˈbæk,ˌhænd
backhaus,ˈbæk,ˌhaʊs
backhoe,ˈbæk,ˌhoʊ
backhoes,ˈbæk,ˌhoʊz
backlash,ˈbæk,ˌlæʃ
backlight,ˈbæk,ˌlaɪt
backlights,ˈbæk,ˌlaɪts
backlist,ˈbæk,ˌlɪst
backlog,ˈbæk,ˌlɑɡ
backlogged,ˈbæk,ˌlɑɡd
backlogs,ˈbæk,ˌlɔɡz
backpack,ˈbæk,ˌpæk
backpacks,ˈbæk,ˌpæks
backrest,ˈbæk,ˌrɛst
backrests,ˈbæk,ˌrɛsts
backroom,ˈbæk,ˌrum
backrooms,ˈbæk,ˌrumz
backsaw,ˈbæk,ˌsɑ
backsaws,ˈbæk,ˌsɑz
backset,ˈbæk,ˌsɛt
backside,ˈbæk,ˌsaɪd
backsides,ˈbæk,ˌsaɪdz
backslap,ˈbæk,ˌslæp
backslash,ˈbæk,ˌslæʃ
backslide,ˈbæk,ˌslaɪd
backstage,ˈbæk,ˈsteɪdʒ
backstairs,ˈbæk,ˌstɛrz
backstop,ˈbæk,ˌstɑp
backstroke,ˈbæks,ˌtroʊk
backtrack,ˈbæk,ˌtræk
backtracked,ˈbæk,ˌtrækt
backtracks,ˈbæk,ˌtræks
backup,ˈbæ,ˌkʌp
backups,ˈbæ,ˌkʌps
backwash,ˈbæk,ˌwɑʃ
backwoods,ˈbæk,ˈwʊdz
backyard,ˈbæk,ˌjɑrd
backyards,ˈbæk,ˌjɑrdz
badland,ˈbæd,ˌlænd
badlands,ˈbæd,ˌlændz
bagful,ˈbæɡ,ˌfʊl
bagpipe,ˈbæɡ,ˌpaɪp
bagpipes,ˈbæɡ,ˌpaɪps
bagshaw,ˈbæɡ,ˌʃɔ
bagwell,ˈbæɡ,ˌwɛl
bailout,ˈbeɪ,ˌlaʊt
bailouts,ˈbeɪ,ˌlaʊts
baiul,ˌbaɪ,ˈul
baja,ˈbɑ,ˌhɑ
bakeware,ˈbeɪk,ˌwɛr
bakewell,ˈbeɪk,ˌwɛl
baldev,ˈbɑl,ˌdɛv
baldez,ˌbɑl,ˈdɛz
ballcock,ˈbɔl,ˈkɑk
ballcocks,ˈbɔl,ˈkɑks
balliett,ˈbæ,ˌlit
ballpark,ˈbɔl,ˌpɑrk
ballparks,ˈbɔl,ˌpɑrks
ballroom,ˈbɔl,ˌrum
ballrooms,ˈbɔl,ˌrumz
balsbaugh,ˈbɔl,ˌzbɔ
bambach,ˈbæm,ˌbɑk
bancor,ˈbæn,ˌkɔr
banctec,ˈbæŋ,ˌktɛk
bandag,ˈbæn,ˌdæɡ
bandai,ˌbæn,ˈdaɪ
bandow,ˈbæn,ˌdaʊ
bandstand,ˈbænd,ˌstænd
banfield,ˈbæn,ˌfild
banghart,ˈbæŋ,ˌhɑrt
bangor,ˈbæŋ,ˌɡɔr
banjo,ˈbæn,ˌdʒoʊ
bankcard,ˈbæŋ,ˌkɑrd
bankcards,ˈbæŋ,ˌkɑrdz
bankcorp,ˈbæŋ,ˌkɔrp
bankeast,ˌbæŋ,ˈkist
bankey,ˈbæn,ˌki
bankhead,ˈbæŋ,ˌkhɛd
banknote,ˈbæŋ,ˌknoʊt
banknotes,ˈbæŋ,ˌknoʊts
bankroll,ˈbæŋ,ˌkroʊl
bankrolled,ˈbæŋ,ˌkroʊld
bankrolls,ˈbæŋ,ˌkroʊlz
bankshare,ˈbæŋ,ˌkʃɛr
bankshares,ˈbæŋ,ˌkʃɛrz
banpais,ˌbæn,ˈpeɪ
banwart,ˈbæn,ˌwɔrt
banyu,ˈbɑn,ˌju
baptized,ˈbæp,ˌtaɪzd
barbash,ˈbɑr,ˌbæʃ
barbee,ˈbɑr,ˈbi
barbell,ˈbɑr,ˌbɛl
barbells,ˈbɑr,ˌbɛlz
barbone,ˈbɑr,ˌboʊn
barclay,ˈbɑr,ˌkleɪ
barcroft,ˈbɑr,ˌkrɔft
bardolf,ˈbɑr,ˌdoʊlf
bardwell,ˈbɑr,ˌdwɛl
barefoot,ˈbɛr,ˌfʊt
barfield,ˈbɑr,ˌfild
barfoot,ˈbɑr,ˌfʊt
barfuss,ˈbɑr,ˌfʌs
bargo,ˈbɑr,ˌɡoʊ
barkey,ˈbɑr,ˌki
barklow,ˈbɑr,ˌkloʊ
barksdale,ˈbɑrk,ˌsdeɪl
barkshire,ˈbɑr,ˌkʃaɪr
barlow,ˈbɑr,ˌloʊ
barlowe,ˈbɑr,ˌloʊ
barnette,ˈbɑr,ˈnɛt
barnfield,ˈbɑr,ˌnfild
barnhard,ˈbɑr,ˌnhɑrd
barnhardt,ˈbɑr,ˌnhɑrt
barnhart,ˈbɑr,ˌnhɑrt
barnhill,ˈbɑr,ˌnhɪl
barnhouse,ˈbɑr,ˌnhaʊs
barnstorm,ˈbɑrn,ˌstɔrm
barnwell,ˈbɑr,ˌnwɛl
barnyard,ˈbɑr,ˌnjɑrd
barroom,ˈbɑr,ˌrum
barstow,ˈbɑr,ˌstoʊ
bartee,ˈbɑr,ˌti
bartek,ˈbɑr,ˌtɛk
barthold,ˈbɑr,ˌθoʊld
barthram,ˈbɑr,ˌθræm
bartow,ˈbɑr,ˌtoʊ
bartram,ˈbɑr,ˌtræm
baruch,ˌbɑ,ˈruk
barwick,ˈbɑr,ˌwɪk
baseball,ˈbeɪs,ˈbɔl
baseballs,ˈbeɪs,ˈbɔlz
baseboard,ˈbeɪs,ˌbɔrd
baseboards,ˈbeɪs,ˌbɔrdz
baseline,ˈbeɪs,ˌlaɪn
baselines,ˈbeɪs,ˌlaɪnz
basnight,ˈbæz,ˌnaɪt
bastille,ˌbæs,ˈtɪl
bastogne,ˌbæs,ˈtoʊn
batesville,ˈbeɪt,ˌsvɪl
bathgate,ˈbæθ,ˌɡeɪt
bathrobe,ˈbæθ,ˌroʊb
bathrobes,ˈbæθ,ˌroʊbz
bathroom,ˈbæθ,ˌrum
bathrooms,ˈbæθ,ˌrumz
bathtubs,ˈbæθ,ˌtʌbz
batman,ˈbæt,ˌmæn
baton,ˈbæ,ˌtɑn
bauknight,ˈbɔk,ˌnaɪt
baumbach,ˈbaʊm,ˌbɑk
baumgardt,ˈbaʊm,ˌɡɑrt
baumgart,ˈbaʊm,ˌɡɑrt
baumhardt,ˈbaʊm,ˌhɑrt
baumstark,ˈbaʊm,ˌstɑrk
baybank,ˈbeɪ,ˌbæŋk
baybanks,ˈbeɪ,ˌbæŋks
bayog,ˈbeɪ,ˌɑɡ
bayonne,ˌbeɪ,ˈjoʊn
bayreuth,ˈbeɪ,ˌrɔɪθ
bayside,ˈbeɪ,ˌsaɪd
baytown,ˈbeɪ,ˌtaʊn
baytree,ˈbeɪt,ˌri
beachball,ˈbitʃ,ˌbɑl
beachballs,ˈbitʃ,ˌbɑlz
beachhead,ˈbitʃ,ˌhɛd
beachheads,ˈbitʃ,ˌhɛdz
beadwork,ˈbid,ˌwɝk
beaklike,ˈbik,ˌlaɪk
beantown,ˈbin,ˌtaʊn
beardmore,ˈbɪr,ˌdmɔr
beardstown,ˈbɪrd,ˌstaʊn
beaucage,ˈboʊ,ˌkeɪdʒ
beauchaine,ˌboʊ,ˈʃeɪn
beauchamp,ˈboʊ,ˌʃɑmp
beauchene,ˌboʊ,ˈʃeɪn
beaudette,ˌboʊ,ˈdɛt
beaudreau,ˌboʊd,ˈroʊ
beaufrere,ˌboʊf,ˈrɛr
beaulieu,ˌboʊl,ˈjʊ
bebop,ˈbi,ˌbɑp
bechtel,ˌbɛk,ˈtɛl
bechtold,ˈbɛk,ˌtoʊld
beckham,ˈbɛk,ˌhæm
becknell,ˈbɛk,ˌnɛl
beckstead,ˈbɛk,ˌstɛd
beckstrand,ˈbɛks,ˌtrænd
beckwith,ˈbɛk,ˌwɪθ
beckwitt,ˈbɛk,ˌwɪt
beckworth,ˈbɛk,ˌwɝθ
becor,ˈbɛ,ˌkɔr
bedgood,ˈbɛd,ˌɡʊd
bedore,ˈbɛ,ˌdɔr
bedpan,ˈbɛd,ˌpæn
bedpans,ˈbɛd,ˌpænz
bedrock,ˈbɛd,ˌrɑk
bedroom,ˈbɛd,ˌrum
bedrooms,ˈbɛd,ˌrumz
bedside,ˈbɛd,ˌsaɪd
bedsole,ˈbɛd,ˌsoʊl
bedspread,ˈbɛds,ˌprɛd
bedstraw,ˈbɛds,ˌtrɔ
bedtime,ˈbɛd,ˌtaɪm
bedwell,ˈbɛd,ˌwɛl
beebe,ˈbi,ˌbi
beebes,ˈbi,ˌbiz
beechcraft,ˈbitʃ,ˌkræft
beechwood,ˈbitʃ,ˌwʊd
beecroft,ˈbik,ˌrɔft
beefsteak,ˈbif,ˌsteɪk
beehive,ˈbi,ˌhaɪv
beffa,ˌbɪ,ˈfɑ
before,ˌbi,ˈfɔr
beiersdorf,ˈbaɪr,ˌzdɔrf
beijing,ˌbeɪ,ˈʒɪŋ
belcourt,ˈbɛl,ˌkɔrt
beldock,ˈbɛl,ˌdɑk
belfast,ˈbɛl,ˌfæst
belfield,ˈbɛl,ˌfild
belgo,ˈbɛl,ˌɡoʊ
belgrade,ˈbɛl,ˌɡrɑd
belgrave,ˈbɛl,ˌɡreɪv
bellcore,ˈbɛl,ˌkɔr
bellevue,ˈbɛl,ˌvju
bellhop,ˈbɛl,ˌhɑp
bellhops,ˈbɛl,ˌhɑps
bellrose,ˈbɛl,ˌroʊz
bellsouth,ˈbɛl,ˌsaʊθ
bellville,ˈbɛl,ˌvɪl
bellwood,ˈbɛl,ˌwʊd
belmont,ˈbɛl,ˌmɑnt
belnap,ˈbɛl,ˌnæp
beloff,ˈbɛ,ˌlɔf
belshaw,ˈbɛl,ˌʃɔ
beltram,ˈbɛl,ˌtræm
beltsville,ˈbɛlt,ˌsvɪl
beltway,ˈbɛl,ˌtweɪ
belville,ˈbɛl,ˌvɪl
benbrook,ˈbɛn,ˌbrʊk
benchmark,ˈbɛn,ˌtʃmɑrk
benchmarks,ˈbɛn,ˌtʃmɑrks
bendel,ˌbɛn,ˈdɛl
benlate,ˈbɛn,ˌleɪt
benstock,ˈbɛn,ˌstɑk
benway,ˈbɛn,ˌweɪ
bercor,ˈbɝ,ˌkɔr
bergdoll,ˈbɝɡ,ˌdɑl
bergdorf,ˈbɝɡ,ˌdɔrf
bergin,ˈbɝ,ˌɡɪn
bergland,ˈbɝɡ,ˌlænd
bergstein,ˈbɝɡ,ˌstaɪn
bergstrand,ˈbɝɡs,ˌtrænd
bergthold,ˈbɝɡ,ˌθoʊld
berkline,ˈbɝk,ˌlaɪn
berkshire,ˈbɝk,ˌʃaɪr
berkshires,ˈbɝk,ˌʃɪrz
berlet,ˌbɝ,ˈlɛt
berlex,ˈbɝ,ˌlɛks
bernbach,ˈbɝn,ˌbɑk
berrard,ˌbɛ,ˈrɑrd
berthold,ˈbɝ,ˌθoʊld
beschloss,ˈbɛʃ,ˌlɔs
beside,ˌbi,ˈsaɪd
besides,ˌbi,ˈsaɪdz
bestwick,ˈbɛs,ˌtwɪk
bethel,ˈbɛ,ˌθɛl
bethpage,ˌbɛθ,ˈpeɪdʒ
betschart,ˈbɛt,ˌshɑrt
bevmark,ˈbɛv,ˌmɑrk
beyond,ˌbi,ˈɔnd
beytout,ˈbeɪ,ˌtaʊt
bhatti,ˈbɑ,ˌti
bhiksha,ˈbɪk,ˌʃɑ
bhutan,ˌbu,ˈtæn
bibbee,ˈbɪ,ˈbi
bibi,ˌbi,ˈbi
biceps,ˈbaɪ,ˌsɛps
bickhart,ˈbɪk,ˌhɑrt
bidgood,ˈbɪd,ˌɡʊd
bidlack,ˈbɪd,ˌlæk
bidwell,ˈbɪd,ˌwɛl
bidwill,ˈbɪd,ˌwɪl
bienstock,ˈbin,ˌstɑk
bigbee,ˈbɪɡ,ˌbi
bigeyes,ˈbɪ,ˌɡaɪz
bigfoot,ˈbɪɡ,ˌfʊt
bighorn,ˈbɪɡ,ˌhɔrn
bighorns,ˈbɪɡ,ˌhɔrnz
bigwig,ˈbɪɡ,ˌwɪɡ
bigwigs,ˈbɪɡ,ˌwɪɡz
bigwood,ˈbɪɡ,ˌwʊd
bihac,ˈbi,ˌhɑtʃ
bilbo,ˈbɪl,ˌboʊ
billboard,ˈbɪl,ˌbɔrd
billboards,ˈbɪl,ˌbɔrdz
billfold,ˈbɪl,ˌfoʊld
biltmore,ˈbɪl,ˌtmɔr
binfield,ˈbɪn,ˌfild
binstock,ˈbɪn,ˌstɑk
bio,ˌbaɪ,ˈoʊ
biome,ˈbaɪ,ˌoʊm
biomes,ˌbaɪ,ˈoʊmz
biplane,ˈbaɪp,ˌleɪn
birchfield,ˈbɝtʃ,ˌfild
birdbrain,ˈbɝd,ˌbreɪn
birddog,ˈbɝd,ˌdaʊɡ
birdlife,ˈbɝd,ˌlaɪf
birdlike,ˈbɝd,ˌlaɪk
birdsall,ˈbɝd,ˌzɔl
birdsong,ˈbɝd,ˌsɔŋ
birdwell,ˈbɝd,ˌwɛl
bireme,ˈbaɪ,ˌrim
biremes,ˈbaɪ,ˌrimz
birthday,ˈbɝθ,ˌdeɪ
birthdays,ˈbɝθ,ˌdeɪz
birthmark,ˈbɝθ,ˌmɑrk
birthmarks,ˈbɝθ,ˌmɑrks
birthplace,ˈbɝθ,ˌpleɪs
birthrate,ˈbɝθ,ˌreɪt
birthrates,ˈbɝθ,ˌreɪts
birthright,ˈbɝθ,ˌraɪt
birthrights,ˈbɝθ,ˌraɪts
bismarck,ˈbɪz,ˌmɑrk
bismark,ˈbɪz,ˌmɑrk
bistline,ˈbɪs,ˌtlaɪn
bitesize,ˈbɪt,ˌsaɪz
bivalve,ˈbaɪ,ˌvælv
bivalves,ˈbaɪ,ˌvælvz
bizmart,ˈbɪz,ˌmɑrt
blackball,ˈblæk,ˌbɔl
blackboard,ˈblæk,ˌbɔrd
blackboards,ˈblæk,ˌbɔrdz
blackfoot,ˈblæk,ˌfʊt
blackhawk,ˈblæk,ˌhɔk
blackhawks,ˈblæk,ˌhɔks
blackheath,ˈblæk,ˌhiθ
blackjack,ˈblæk,ˌdʒæk
blackledge,ˈblæk,ˌlɛdʒ
blacklist,ˈblæk,ˌlɪst
blacklock,ˈblæk,ˌlɑk
blackmail,ˈblæk,ˌmeɪl
blackmailed,ˈblæk,ˌmeɪld
blackout,ˈblæ,ˌkaʊt
blackouts,ˈblæ,ˌkaʊts
blackpool,ˈblæk,ˌpul
blackrock,ˈblæk,ˌrɑk
blackshire,ˈblæk,ˌʃaɪr
blacksmith,ˈblæk,ˌsmɪθ
blackstock,ˈblæk,ˌstɑk
blackstone,ˈblæk,ˌstoʊn
blacktop,ˈblæk,ˌtɑp
blackwell,ˈblæk,ˌwɛl
