word,ipa_syl_1,ipa_syl_2,ipa_syl_3,ipa_syl_4,ipa_syl_5,ipa_syl_6
addicts,ə,ˈdɪkts
address,əd,ˈrɛs
addressed,əd,ˈrɛst
adee,ə,ˈdi
adel,ə,ˈdɛl
adele,ə,ˈdɛl
adell,ə,ˈdɛl
adelle,ə,ˈdɛl
adenoscan,ə,ˈdɛ,nəs,ˌkæn
adenosine,ə,ˈdɛ,nə,ˌsin
adept,ə,ˈdɛpt
adhere,əd,ˈhɪr
adhered,æd,ˈhɪrd
adheres,əd,ˈhɪrz
adid,ə,ˈdɪd
adieu,ə,ˈdu
adin,ə,ˈdɪn
adisq,ə,ˈdɪsk
adjoin,ə,ˈdʒɔɪn
adjoins,ə,ˈdʒɔɪnz
adjourn,ə,ˈdʒɝn
adjourned,ə,ˈdʒɝnd
adjourns,ə,ˈdʒɝnz
adjudge,ə,ˈdʒʌdʒ
adjudged,ə,ˈdʒʌdʒd
adjudicate,ə,ˈdʒu,dɪ,ˌkeɪt
adjust,ə,ˈdʒʌst
adjusts,ə,ˈdʒʌsts
administrate,æd,ˈmɪ,nɪs,ˌtreɪt
admire,æd,ˈmaɪr
admires,æd,ˈmaɪrz
admit,əd,ˈmɪt
admits,əd,ˈmɪts
ado,ə,ˈdu
adon,ɑ,ˈdɔn
adopt,ə,ˈdɑpt
adopts,ə,ˈdɑpts
ador,ɑ,ˈdɔr
adore,ə,ˈdɔr
adored,ə,ˈdɔrd
adores,ə,ˈdɔrz
adorn,ə,ˈdɔrn
adorned,ə,ˈdɔrnd
adorns,ə,ˈdɔrnz
adriel,əd,ˈril
adrift,əd,ˈrɪft
adroit,əd,ˈrɔɪt
adult,ə,ˈdʌlt
adulterate,ə,ˈdʌl,tɚ,ˌeɪt
adulterates,ə,ˈdʌl,tɚ,ˌeɪts
adults,ə,ˈdʌlts
advance,əd,ˈvæns
advanced,əd,ˈvænst
adverse,æd,ˈvɝs
advice,æd,ˈvaɪs
advise,æd,ˈvaɪz
advised,æd,ˈvaɪzd
adwell,əd,ˈwɛl
afar,ə,ˈfɑr
affair,ə,ˈfɛr
affairs,ə,ˈfɛrz
affect,ə,ˈfɛkt
affects,ə,ˈfɛkts
affiliate,ə,ˈfɪ,li,ˌeɪt
affiliates,ə,ˈfɪ,li,ˌeɪts
affine,ə,ˈfaɪn
affined,ə,ˈfaɪnd
affines,ə,ˈfaɪnz
affirm,ə,ˈfɝm
affirmed,ə,ˈfɝmd
affirms,ə,ˈfɝmz
affix,ə,ˈfɪks
affixed,ə,ˈfɪkst
afflict,əf,ˈlɪkt
afflicts,əf,ˈlɪkts
afford,ə,ˈfɔrd
affords,ə,ˈfɔrdz
affront,əf,ˈrʌnt
affronts,əf,ˈrʌnts
afghanistan,æf,ˈɡæ,nəs,ˌtæn
afghanistans,æf,ˈɡæ,nəs,ˌtænz
afield,ə,ˈfild
afire,ə,ˈfaɪr
aflame,əf,ˈleɪm
afloat,əf,ˈloʊt
afoot,ə,ˈfʊt
afoul,ə,ˈfaʊl
afraid,əf,ˈreɪd
afresh,əf,ˈrɛʃ
again,ə,ˈɡɛn
against,ə,ˈɡɛnst
agape,ə,ˈɡeɪp
agasp,ə,ˈɡæsp
agglomerate,əɡ,ˈlɑ,mɚ,ˌeɪt
agglutinate,əɡ,ˈlu,tɪ,ˌneɪt
aggress,əɡ,ˈrɛs
aggrey,æɡ,ˈreɪ
aggrieve,əɡ,ˈriv
aggrieved,əɡ,ˈrivd
aghast,ə,ˈɡæst
agin,ɑ,ˈdʒin
agleam,əɡ,ˈlim
aglo,əɡ,ˈloʊ
aglow,əɡ,ˈloʊ
ago,ə,ˈɡoʊ
agog,ə,ˈɡɑɡ
agree,əɡ,ˈri
agreed,əɡ,ˈrid
agrees,əɡ,ˈriz
aground,əɡ,ˈraʊnd
ahart,ə,ˈhɑrt
ahead,ə,ˈhɛd
ahearn,ə,ˈhɝn
ahern,ə,ˈhɝn
aherne,ə,ˈhɝn
ahlen,ə,ˈleɪn
ahnell,ɑ,ˈnɛl
ahold,ə,ˈhoʊld
aholds,ə,ˈhoʊldz
ahoy,ə,ˈhɔɪ
aigner,ɛn,ˈjeɪ
aileen,aɪ,ˈlin
ajaj,ə,ˈdʒɑdʒ
ajar,ə,ˈdʒɑr
akai,ə,ˈkaɪ
akao,ə,ˈkɑw
akel,ə,ˈkɛl
akey,ə,ˈki
akin,ə,ˈkɪn
akins,ə,ˈkɪnz
akridge,ək,ˈrɪdʒ
alai,ə,ˈlaɪ
alain,ə,ˈleɪn
alaine,ə,ˈleɪn
alair,ə,ˈlɛr
alam,ə,ˈlæm
alane,ə,ˈleɪn
alard,ə,ˈlɑrd
alarm,ə,ˈlɑrm
alarmed,ə,ˈlɑrmd
alarms,ə,ˈlɑrmz
alas,ə,ˈlæs
alayne,ə,ˈleɪn
albank,ɑl,ˈbæŋk
albaugh,əl,ˈbɔ
albee,əl,ˈbi
alcock,əl,ˈkɑk
alcon,əl,ˈkɑn
alcorn,ɑl,ˈkɔrn
aldin,ɑl,ˈdin
aleen,ə,ˈlin
alem,ə,ˈlɛm
alene,ə,ˈlin
alert,ə,ˈlɝt
alerts,ə,ˈlɝts
aleve,ə,ˈliv
algar,ɑl,ˈɡɑr
algiers,æl,ˈdʒɪrz
alight,ə,ˈlaɪt
align,ə,ˈlaɪn
aligned,ə,ˈlaɪnd
aligns,ə,ˈlaɪnz
alike,ə,ˈlaɪk
alikes,ə,ˈlaɪks
aline,ə,ˈlaɪn
alines,ə,ˈlaɪnz
alive,ə,ˈlaɪv
alkire,əl,ˈkaɪr
allain,ə,ˈleɪn
allaire,ɑ,ˈlɛr
allais,ə,ˈleɪ
allar,ə,ˈlɑr
allay,ə,ˈleɪ
allayed,ə,ˈleɪd
allays,ə,ˈleɪz
allbaugh,əl,ˈbɔ
allcorn,əl,ˈkɔrn
alldredge,əl,ˈdrɛdʒ
allee,ə,ˈli
allege,ə,ˈlɛdʒ
alleged,ə,ˈlɛdʒd
alleviate,ə,ˈli,vi,ˌeɪt
allied,ə,ˈlaɪd
allies,ə,ˈlaɪz
allin,ə,ˈlɪn
allmond,əl,ˈmɑnd
allnutt,əl,ˈnʌt
allot,ə,ˈlɑt
allots,ə,ˈlɑts
allow,ə,ˈlaʊ
allowed,ə,ˈlaʊd
allows,ə,ˈlaʊz
allphin,əl,ˈfɪn
allright,ɑl,ˈraɪt
allset,ɔl,ˈsɛt
allude,ə,ˈlud
alludes,ə,ˈludz
allure,ə,ˈlʊr
allured,ə,ˈlʊrd
ally,ə,ˈlaɪ
aloft,ə,ˈlɔft
alois,ɑ,ˈlɔɪs
alon,ə,ˈlɑn
alone,ə,ˈloʊn
along,ə,ˈlɔŋ
alongs,ə,ˈlɔŋz
aloof,ə,ˈluf
alot,ə,ˈlɑt
aloud,ə,ˈlaʊd
aloys,ə,ˈlɔɪz
aloyse,ə,ˈlɔɪs
alpaugh,əl,ˈpɔ
alpern,əl,ˈpɝn
alphonse,æl,ˈfɑnz
alpin,əl,ˈpɪn
alroy,əl,ˈrɔɪ
alsace,æl,ˈsɑs
alspaugh,əl,ˈspɔ
altai,æl,ˈtaɪ
altair,ɑl,ˈtɛr
alternacare,ɔl,ˈtɝ,nə,ˌkɛr
altom,əl,ˈtɑm
alum,ə,ˈlʌm
aluminize,ə,ˈlu,mə,ˌnaɪz
aluminized,ə,ˈlu,mə,ˌnaɪzd
alvah,æl,ˈvɑ
alvear,ɑl,ˈvɪr
alveoli,æl,ˈvi,ə,ˌlaɪ
alvord,æl,ˈvɔrd
alward,æl,ˈwɝd
alzene,ɑl,ˈzin
amagansett,ə,ˈmæn,ɡə,ˌsɛt
amal,ə,ˈmɑl
amalgamate,ə,ˈmæl,ɡə,ˌmeɪt
amalgamates,ə,ˈmæl,ɡə,ˌmeɪts
amar,ə,ˈmɑr
amass,ə,ˈmæs
amassed,ə,ˈmæst
amaze,ə,ˈmeɪz
amazed,ə,ˈmeɪzd
amborn,əm,ˈbɔrn
amburn,əm,ˈbɝn
ameen,ə,ˈmin
ameliorate,ə,ˈmil,jɚ,ˌeɪt
amell,ɑ,ˈmeɪl
amen,eɪ,ˈmɛn
amend,ə,ˈmɛnd
amends,ə,ˈmɛndz
ameribanc,ə,ˈmɛ,rɪ,ˌbæŋk
americar,ə,ˈmɛ,rɪ,ˌkɑr
americare,ə,ˈmɛ,rɪ,ˌkɛr
americares,ə,ˈmɛ,rɪ,ˌkɛrz
americold,ə,ˈmɛ,rɪ,ˌkoʊld
americorp,ə,ˈmɛ,rɪ,ˌkɔr
americorps,ə,ˈmɛ,rɪ,ˌkɔr
amerigas,ə,ˈmɛ,rɪ,ˌɡæs
amerihost,ə,ˈmɛ,rə,ˌhoʊst
ameritech,ə,ˈmɛ,rɪ,ˌtɛk
ameritrust,ə,ˈmɛ,rɪt,ˌrʌst
amhoist,æm,ˈhɔɪst
amid,ə,ˈmɪd
amidst,ə,ˈmɪdst
amin,ɑ,ˈmin
amiprilose,ə,ˈmɪp,rə,ˌloʊs
amir,ə,ˈmɪr
amiss,ə,ˈmɪs
amman,ə,ˈmɑn
ammeen,ə,ˈmin
amnesiac,æm,ˈni,zi,ˌæk
amok,ə,ˈmʌk
amon,ɑ,ˈmɔn
among,ə,ˈmʌŋ
amongst,ə,ˈmʌŋst
amoss,ə,ˈmɔs
amount,ə,ˈmaʊnt
amounts,ə,ˈmaʊnts
amphetamine,æm,ˈfɛ,tə,ˌmin
amphetamines,æm,ˈfɛ,tə,ˌminz
amraam,æm,ˈrɑm
amuck,ə,ˈmʌk
amuse,əm,ˈjuz
amused,əm,ˈjuzd
anafranil,ə,ˈnæf,rə,ˌnɪl
analyses,ə,ˈnæ,lə,ˌsiz
ancel,ən,ˈsɛl
ancell,ɑn,ˈseɪl
ancrum,ən,ˈkrʌm
andree,ən,ˈdri
andreen,ən,ˈdrin
andries,ən,ˈdriz
anette,ə,ˈnɛt
anew,ə,ˈnu
angelle,eɪŋ,ˈɡɛl
annaud,ə,ˈnoʊd
anneal,ə,ˈnil
annett,ə,ˈnɛt
annette,ə,ˈnɛt
annex,ə,ˈnɛks
annexed,ə,ˈnɛkst
annihilate,ə,ˈnaɪ,ə,ˌleɪt
announce,ə,ˈnaʊns
announced,ə,ˈnaʊnst
annoy,ə,ˈnɔɪ
annoyed,ə,ˈnɔɪd
annoys,ə,ˈnɔɪz
anoint,ə,ˈnɔɪnt
anscom,ən,ˈskɑm
anscomb,ən,ˈskɑm
ansel,ən,ˈsɛl
anspaugh,ən,ˈspɔ
anstett,ən,ˈstɛt
antagonize,æn,ˈtæ,ɡə,ˌnaɪz
antagonized,æn,ˈtæ,ɡə,ˌnaɪzd
antell,æn,ˈtɛl
antenne,æn,ˈtɛn
anticipate,æn,ˈtɪ,sə,ˌpeɪt
anticipates,æn,ˈtɪ,sə,ˌpeɪts
antigones,æn,ˈtɪ,ɡə,ˌniz
antill,æn,ˈtɪl
antique,æn,ˈtik
antiques,æn,ˈtiks
antoine,ɑn,ˈtwɑn
antol,ɑn,ˈtɔl
antonios,æn,ˈtoʊ,ni,ˌoʊz
antosh,ən,ˈtɑʃ
anway,ən,ˈweɪ
anwell,ən,ˈwɛl
apace,ə,ˈpeɪs
apart,ə,ˈpɑrt
apel,ɑ,ˈpɛl
apiece,ə,ˈpis
aplomb,əp,ˈlɑm
apocalypse,ə,ˈpɑ,kə,ˌlɪps
apologize,ə,ˈpɑ,lə,ˌdʒaɪz
apologized,ə,ˈpɑ,lə,ˌdʒaɪzd
appall,ə,ˈpɔl
appalled,ə,ˈpɔld
appalls,ə,ˈpɔlz
appeal,ə,ˈpil
appealed,ə,ˈpild
appeals,ə,ˈpilz
appear,ə,ˈpɪr
appeared,ə,ˈpɪrd
appears,ə,ˈpɪrz
appease,ə,ˈpiz
appeased,ə,ˈpizd
append,ə,ˈpɛnd
applaud,əp,ˈlɔd
applauds,əp,ˈlɔdz
applause,əp,ˈlɔz
appleans,əp,ˈlinz
applied,əp,ˈlaɪd
applies,əp,ˈlaɪz
apply,əp,ˈlaɪ
appoint,ə,ˈpɔɪnt
appoints,ə,ˈpɔɪnts
appraise,əp,ˈreɪz
appraised,əp,ˈreɪzd
appreciate,əp,ˈri,ʃi,ˌeɪt
appreciates,əp,ˈri,ʃi,ˌeɪts
apprenticeship,əp,ˈrɛn,təs,ˌʃɪp
apprenticeships,əp,ˈrɛn,təs,ˌʃɪps
apprise,əp,ˈraɪz
apprised,əp,ˈraɪzd
approach,əp,ˈroʊtʃ
approached,əp,ˈroʊtʃt
appropriate,əp,ˈroʊp,ri,ˌeɪt
appropriates,əp,ˈroʊp,ri,ˌeɪts
approve,əp,ˈruv
approved,əp,ˈruvd
approves,əp,ˈruvz
approximate,əp,ˈrɑk,sə,ˌmeɪt
approximates,əp,ˈrɑk,sə,ˌmeɪts
arabichon,ə,ˈræ,bɪ,ˌʃɔn
arabicon,ə,ˈræ,bə,ˌkɔn
arapaho,ɚ,ˈæ,pə,ˌhoʊ
arapahoe,ɚ,ˈæ,pə,ˌhoʊ
arau,ə,ˈraʊ
arcade,ɑr,ˈkeɪd
arcades,ɑr,ˈkeɪdz
archard,ɑr,ˈʃɑrd
ardeen,ɑr,ˈdin
ardelle,ɑr,ˈdɛl
ardoin,ɑr,ˈdɔɪn
arel,ɑ,ˈrɛl
arenaball,ɚ,ˈi,nə,ˌbɔl
arend,ɚ,ˈɛnd
arends,ɚ,ˈɛndz
argyll,ɑr,ˈɡaɪl
aris,ɚ,ˈis
arise,ɚ,ˈaɪz
aristocrat,ɚ,ˈɪs,tək,ˌræt
aristocrats,ɚ,ˈɪs,tək,ˌræts
arithmetic,ɚ,ˈɪθ,mə,ˌtɪk
arkose,ɑr,ˈkoʊs
arleen,ɑr,ˈlin
armel,ɑr,ˈmɛl
arnatt,ɑr,ˈnæt
arnaud,ɑr,ˈnoʊ
arnett,ɑr,ˈnɛt
arnette,ɑr,ˈnɛt
arone,ɚ,ˈoʊn
arose,ɚ,ˈoʊz
around,ɚ,ˈaʊnd
arouse,ɚ,ˈaʊz
aroused,ɚ,ˈaʊzd
arquette,ɑr,ˈkɛt
arraign,ɚ,ˈeɪn
arraigned,ɚ,ˈeɪnd
arrange,ɚ,ˈeɪndʒ
arranged,ɚ,ˈeɪndʒd
array,ɚ,ˈeɪ
arrayed,ɚ,ˈeɪd
arrays,ɚ,ˈeɪz
arrears,ɚ,ˈɪrz
arrest,ɚ,ˈɛst
arrests,ɚ,ˈɛsts
arrive,ɚ,ˈaɪv
arrived,ɚ,ˈaɪvd
arrives,ɚ,ˈaɪvz
articulate,ɑr,ˈtɪk,jə,ˌleɪt
artois,ɑr,ˈtwɑ
arup,ɚ,ˈup
arvad,ɑr,ˈvæd
arvel,ɑr,ˈvɛl
asaf,ɑ,ˈsɑf
asay,ə,ˈseɪ
asbill,əs,ˈbɪl
asbridge,əs,ˈbrɪdʒ
ascend,ə,ˈsɛnd
ascends,ə,ˈsɛndz
ascent,ə,ˈsɛnt
ascott,əs,ˈkɑt
ascribe,əs,ˈkraɪb
ascribed,əs,ˈkraɪbd
ascribes,əs,ˈkraɪbz
ashame,ə,ˈʃeɪm
ashamed,ə,ˈʃeɪmd
ashbaugh,əʃ,ˈbɔ
ashis,ə,ˈʃiz
ashish,ə,ˈʃiʃ
ashore,ə,ˈʃɔr
aside,ə,ˈsaɪd
asides,ə,ˈsaɪdz
askance,əs,ˈkæns
askew,əs,ˈkju
askey,əs,ˈki
askin,əs,ˈkɪn
askins,əs,ˈkɪnz
asleep,əs,ˈlip
aslin,əs,ˈlɪn
asmus,əz,ˈmus
asphyxiate,æs,ˈfɪk,si,ˌeɪt
asphyxiates,æs,ˈfɪk,si,ˌeɪts
aspire,əs,ˈpaɪr
aspired,əs,ˈpaɪrd
assad,ə,ˈsɑd
assaf,ə,ˈsæf
assail,ə,ˈseɪl
assailed,ə,ˈseɪld
assails,ə,ˈseɪlz
assassinate,ə,ˈsæ,sə,ˌneɪt
assault,ə,ˈsɔlt
assaults,ə,ˈsɔlts
assemblyman,ə,ˈsɛm,bli,ˌmæn
assent,ə,ˈsɛnt
assert,ə,ˈsɝt
asserts,ə,ˈsɝts
assess,ə,ˈsɛs
assessed,ə,ˈsɛst
assign,ə,ˈsaɪn
assigned,ə,ˈsaɪnd
assigns,ə,ˈsaɪnz
assimilate,ə,ˈsɪ,mə,ˌleɪt
assist,ə,ˈsɪst
assists,ə,ˈsɪsts
associate,ə,ˈsoʊ,si,ˌeɪt
associates,ə,ˈsoʊ,si,ˌeɪts
assort,ə,ˈsɔrt
assuage,əs,ˈweɪdʒ
assuaged,əs,ˈweɪdʒd
assume,ə,ˈsum
assumed,ə,ˈsumd
assumes,ə,ˈsumz
assure,ə,ˈʃʊr
assured,ə,ˈʃʊrd
assures,ə,ˈʃʊrz
astaire,əs,ˈtɛr
astin,əs,ˈtɪn
astound,əs,ˈtaʊnd
astounds,əs,ˈtaʊndz
astray,əs,ˈtreɪ
astride,əs,ˈtraɪd
astute,əs,ˈtut
aswin,əs,ˈwɪn
athleticism,æθ,ˈlɛ,tɪ,ˌsɪzm
athlone,æθ,ˈloʊn
athwart,əθ,ˈwɔrt
atkin,ət,ˈkɪn
atoll,ə,ˈtoʊl
aton,ə,ˈtɑn
atone,ə,ˈtoʊn
atop,ə,ˈtɑp
attach,ə,ˈtætʃ
attached,ə,ˈtætʃt
attack,ə,ˈtæk
attacked,ə,ˈtækt
attacks,ə,ˈtæks
attain,ə,ˈteɪn
attained,ə,ˈteɪnd
attains,ə,ˈteɪnz
attempt,ə,ˈtɛmpt
attempts,ə,ˈtɛmpts
attend,ə,ˈtɛnd
attends,ə,ˈtɛndz
attenuate,ə,ˈtɛn,ju,ˌeɪt
attenuates,ə,ˈtɛn,ju,ˌeɪts
attest,ə,ˈtɛst
attests,ə,ˈtɛsts
attired,ə,ˈtaɪrd
attract,ət,ˈrækt
attracts,ət,ˈrækts
attridge,ət,ˈrɪdʒ
attune,ə,ˈtun
attuned,ə,ˈtund
atwell,ət,ˈwɛl
auclair,oʊk,ˈlɛr
aucoin,oʊ,ˈkɔɪn
audas,oʊ,ˈdɑz
audet,oʊ,ˈdɛt
audette,oʊ,ˈdɛt
audris,oʊd,ˈris
augment,ɔɡ,ˈmɛnt
austere,ɔs,ˈtɪr
australopithecine,ɔs,ˌtreɪ,loʊ,ˈpɪ,θə,ˌsaɪn
authenticate,ɔ,ˈθɛn,tə,ˌkeɪt
automaton,ɔ,ˈtɑ,mə,ˌtɑn
auvil,oʊ,ˈvɪl
avail,ə,ˈveɪl
availed,ə,ˈveɪld
avant,ə,ˈvɑnt
avants,ɑ,ˈvɔnts
avenge,ə,ˈvɛndʒ
avenged,ə,ˈvɛndʒd
averse,ə,ˈvɝs
avert,ə,ˈvɝt
averts,ə,ˈvɝts
aviv,ɑ,ˈviv
avoid,ə,ˈvɔɪd
avoids,ə,ˈvɔɪdz
avow,ə,ˈvaʊ
avowed,ə,ˈvaʊd
avrim,ɑv,ˈrim
awad,ə,ˈwɑd
await,ə,ˈweɪt
awaits,ə,ˈweɪts
awake,ə,ˈweɪk
award,ə,ˈwɔrd
awards,ə,ˈwɔrdz
aware,ə,ˈwɛr
awash,ə,ˈwɑʃ
away,ə,ˈweɪ
awhile,ə,ˈwaɪl
awoke,ə,ˈwoʊk
awry,ɚ,ˈaɪ
axford,æk,ˈsfɔrd
axtell,æk,ˈstɛl
ayon,eɪ,ˈɔn
ayotte,eɪ,ˈɔt
azar,ɑ,ˈzɑr
azbill,ɑz,ˈbil
azhar,ə,ˈzɑr
azidothymidine,ə,ˌzɪ,də,ˈθaɪ,mə,ˌdin
aziz,ə,ˈziz
azores,ə,ˈzɔrz
babette,bə,ˈbɛt
baboon,bə,ˈbun
baboons,bæ,ˈbunz
babu,bɑ,ˈbu
bacall,bə,ˈkɔl
backseat,bæk,ˈsit
backseats,bæk,ˈsits
bacote,bə,ˈkoʊt
badeau,bə,ˈdoʊ
badeaux,bə,ˈdoʊ
badour,bə,ˈdʊr
badu,bə,ˈdu
baez,baɪ,ˈɛz
bahir,bə,ˈhɪr
bahrain,bɑ,ˈreɪn
baku,bɑ,ˈku
baldree,bəl,ˈdri
baldur,bɑl,ˈdʊr
baleen,bə,ˈlin
ballade,bə,ˈlɑd
ballet,bæ,ˈleɪ
ballets,bæ,ˈleɪz
ballgame,bɔl,ˈɡeɪm
balloon,bə,ˈlun
ballooned,bə,ˈlund
balloons,bə,ˈlunz
ballou,bə,ˈlu
balon,bɑ,ˈlɔn
bamboo,bæm,ˈbu
banal,bə,ˈnɑl
bancaire,bæn,ˈkɛr
bandshell,bæn,ˈdʃɛl
bangkok,bæŋ,ˈkɑk
banoun,bə,ˈnun
bansal,bɑn,ˈsɑl
banshee,bæn,ˈʃi
banxquote,bæŋk,ˈskwoʊt
baptiste,bəp,ˈtɪst
baptize,bæp,ˈtaɪz
baptized,bæp,ˈtaɪzd
barach,bə,ˈrɑk
baraff,bɑ,ˈrɑf
baran,bɑ,ˈrɑn
barbeau,bɑr,ˈboʊ
barbette,bɑr,ˈbɛt
bardell,bɑr,ˈdɛl
bardon,bɑr,ˈdɔn
bargar,bɑr,ˈɡɑr
barkai,bɑr,ˈkaɪ
barloon,bɑr,ˈlun
barnard,bɚ,ˈnɑrd
barnett,bɑr,ˈnɛt
baroid,bɚ,ˈɔɪd
barone,bɚ,ˈoʊn
baroque,bɚ,ˈoʊk
barrage,bɚ,ˈɑʒ
barraged,bɚ,ˈɑʒd
barrell,bɑ,ˈreɪl
barrette,bɚ,ˈɛt
barrientes,bɚ,ˈints
barritt,bɚ,ˈɪt
barrone,bɚ,ˈoʊn
bartell,bɑr,ˈteɪl
bartholomew,bɑr,ˈθɑ,ləm,ˌju
baryshnikov,bɚ,ˈɪʃ,nɪ,ˌkɑv
basalt,bə,ˈsɔlt
basalts,bə,ˈsɔlts
basam,bə,ˈsɑm
bashar,bə,ˈʃɑr
bashaw,bə,ˈʃɔ
bashir,bə,ˈʃɪr
basim,bɑ,ˈsim
baskette,bəs,ˈkɛt
basquez,bɑs,ˈkwɛz
bassette,bə,ˈsɛt
bassir,bə,ˈsɪr
bassoon,bə,ˈsun
bataan,bə,ˈtɑn
batat,bə,ˈtɑt
batik,bə,ˈtik
batiks,bə,ˈtiks
baton,bə,ˈtɑn
batons,bæ,ˈtɑnz
bator,bɑ,ˈtɔr
battelle,bə,ˈtɛl
baucom,boʊ,ˈkɑm
baucum,boʊ,ˈkʌm
bazaar,bə,ˈzɑr
bazaars,bə,ˈzɑrz
bazar,bə,ˈzɑr
beabout,bə,ˈbut
beacham,bə,ˈʃæm
beagan,bə,ˈɡæn
beatified,bi,ˈæ,tə,ˌfaɪd
beatify,bi,ˈæ,tə,ˌfaɪ
beaubien,boʊb,ˈjɛn
beauchesne,boʊ,ˈʃɛn
beaudet,boʊ,ˈdɛt
beaudin,boʊ,ˈdæn
beaudoin,boʊ,ˈdɔɪn
beaudry,boʊd,ˈri
beauford,boʊ,ˈfɔrd
beaulac,boʊ,ˈlæk
beaupre,boʊp,ˈreɪ
beauvais,boʊ,ˈveɪ
bebear,bə,ˈbɪr
bebeau,bɪ,ˈboʊ
bebout,bɪ,ˈbut
